Calculation1,City,County/State/ Territory,Measure Names,School,Uad Uc Ethn 6 Cat,Measure Values
SANTA CLARA HIGH SCHOOL53280,Santa Clara,Santa Clara,adm,SANTA CLARA HIGH SCHOOL,Hispanic/ Latino,11
SANTA CLARA HIGH SCHOOL53280,Santa Clara,Santa Clara,app,SANTA CLARA HIGH SCHOOL,Hispanic/ Latino,21
SANTA CLARA HIGH SCHOOL53280,Santa Clara,Santa Clara,enr,SANTA CLARA HIGH SCHOOL,African American,3
SANTA CLARA HIGH SCHOOL53280,Santa Clara,Santa Clara,adm,SANTA CLARA HIGH SCHOOL,African American,3
SANTA CLARA HIGH SCHOOL53280,Santa Clara,Santa Clara,app,SANTA CLARA HIGH SCHOOL,African American,6
SANTA CLARA HIGH SCHOOL53280,Santa Clara,Santa Clara,enr,SANTA CLARA HIGH SCHOOL,All,41
SANTA CLARA HIGH SCHOOL53280,Santa Clara,Santa Clara,adm,SANTA CLARA HIGH SCHOOL,All,73
SANTA CLARA HIGH SCHOOL53280,Santa Clara,Santa Clara,app,SANTA CLARA HIGH SCHOOL,All,124
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Santa Cruz,enr,SANTA CRUZ HIGH SCHOOL,White,17
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Santa Cruz,adm,SANTA CRUZ HIGH SCHOOL,White,24
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Santa Cruz,app,SANTA CRUZ HIGH SCHOOL,White,44
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Santa Cruz,enr,SANTA CRUZ HIGH SCHOOL,Asian,
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Santa Cruz,adm,SANTA CRUZ HIGH SCHOOL,Asian,3
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Santa Cruz,app,SANTA CRUZ HIGH SCHOOL,Asian,5
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Santa Cruz,enr,SANTA CRUZ HIGH SCHOOL,Hispanic/ Latino,
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Santa Cruz,adm,SANTA CRUZ HIGH SCHOOL,Hispanic/ Latino,8
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Santa Cruz,app,SANTA CRUZ HIGH SCHOOL,Hispanic/ Latino,16
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Santa Cruz,enr,SANTA CRUZ HIGH SCHOOL,All,19
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Santa Cruz,adm,SANTA CRUZ HIGH SCHOOL,All,38
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Santa Cruz,app,SANTA CRUZ HIGH SCHOOL,All,69
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Los Angeles,enr,SANTA FE HIGH SCHOOL,Asian,3
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Los Angeles,adm,SANTA FE HIGH SCHOOL,Asian,4
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Los Angeles,app,SANTA FE HIGH SCHOOL,Asian,6
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Los Angeles,enr,SANTA FE HIGH SCHOOL,Hispanic/ Latino,31
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Los Angeles,adm,SANTA FE HIGH SCHOOL,Hispanic/ Latino,57
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Los Angeles,app,SANTA FE HIGH SCHOOL,Hispanic/ Latino,132
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Los Angeles,enr,SANTA FE HIGH SCHOOL,African American,
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Los Angeles,adm,SANTA FE HIGH SCHOOL,African American,4
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Los Angeles,app,SANTA FE HIGH SCHOOL,African American,7
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Los Angeles,enr,SANTA FE HIGH SCHOOL,All,37
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Los Angeles,adm,SANTA FE HIGH SCHOOL,All,68
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Los Angeles,app,SANTA FE HIGH SCHOOL,All,151
SANTA MARIA HIGH SCHOOL53305,Santa Maria,Santa Barbara,enr,SANTA MARIA HIGH SCHOOL,Hispanic/ Latino,11
SANTA MARIA HIGH SCHOOL53305,Santa Maria,Santa Barbara,adm,SANTA MARIA HIGH SCHOOL,Hispanic/ Latino,31
SANTA MARIA HIGH SCHOOL53305,Santa Maria,Santa Barbara,app,SANTA MARIA HIGH SCHOOL,Hispanic/ Latino,61
SANTA MARIA HIGH SCHOOL53305,Santa Maria,Santa Barbara,enr,SANTA MARIA HIGH SCHOOL,All,12
SANTA MARIA HIGH SCHOOL53305,Santa Maria,Santa Barbara,adm,SANTA MARIA HIGH SCHOOL,All,34
SANTA MARIA HIGH SCHOOL53305,Santa Maria,Santa Barbara,app,SANTA MARIA HIGH SCHOOL,All,68
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,enr,SANTA MONICA HIGH SCHOOL,Domestic Unknown,
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,adm,SANTA MONICA HIGH SCHOOL,Domestic Unknown,3
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,app,SANTA MONICA HIGH SCHOOL,Domestic Unknown,8
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,enr,SANTA MONICA HIGH SCHOOL,White,47
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,adm,SANTA MONICA HIGH SCHOOL,White,88
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,app,SANTA MONICA HIGH SCHOOL,White,123
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,enr,SANTA MONICA HIGH SCHOOL,Asian,22
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,adm,SANTA MONICA HIGH SCHOOL,Asian,38
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,app,SANTA MONICA HIGH SCHOOL,Asian,55
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,enr,SANTA MONICA HIGH SCHOOL,Hispanic/ Latino,22
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,adm,SANTA MONICA HIGH SCHOOL,Hispanic/ Latino,47
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,app,SANTA MONICA HIGH SCHOOL,Hispanic/ Latino,88
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,enr,SANTA MONICA HIGH SCHOOL,African American,3
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,adm,SANTA MONICA HIGH SCHOOL,African American,12
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,app,SANTA MONICA HIGH SCHOOL,African American,33
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,enr,SANTA MONICA HIGH SCHOOL,All,95
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,adm,SANTA MONICA HIGH SCHOOL,All,190
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Los Angeles,app,SANTA MONICA HIGH SCHOOL,All,313
SANTA PAULA HIGH SCHOOL53325,Santa Paula,Ventura,enr,SANTA PAULA HIGH SCHOOL,Hispanic/ Latino,23
SANTA PAULA HIGH SCHOOL53325,Santa Paula,Ventura,adm,SANTA PAULA HIGH SCHOOL,Hispanic/ Latino,39
SANTA PAULA HIGH SCHOOL53325,Santa Paula,Ventura,app,SANTA PAULA HIGH SCHOOL,Hispanic/ Latino,70
SANTA PAULA HIGH SCHOOL53325,Santa Paula,Ventura,enr,SANTA PAULA HIGH SCHOOL,All,23
SANTA PAULA HIGH SCHOOL53325,Santa Paula,Ventura,adm,SANTA PAULA HIGH SCHOOL,All,41
SANTA PAULA HIGH SCHOOL53325,Santa Paula,Ventura,app,SANTA PAULA HIGH SCHOOL,All,73
SANTA ROSA ACADEMY54106,Menifee,Riverside,enr,SANTA ROSA ACADEMY,Hispanic/ Latino,3
SANTA ROSA ACADEMY54106,Menifee,Riverside,adm,SANTA ROSA ACADEMY,Hispanic/ Latino,5
SANTA ROSA ACADEMY54106,Menifee,Riverside,app,SANTA ROSA ACADEMY,Hispanic/ Latino,7
SANTA ROSA ACADEMY54106,Menifee,Riverside,enr,SANTA ROSA ACADEMY,All,7
SANTA ROSA ACADEMY54106,Menifee,Riverside,adm,SANTA ROSA ACADEMY,All,10
SANTA ROSA ACADEMY54106,Menifee,Riverside,app,SANTA ROSA ACADEMY,All,16
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Sonoma,enr,SANTA ROSA HIGH SCHOOL,White,12
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Sonoma,adm,SANTA ROSA HIGH SCHOOL,White,25
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Sonoma,app,SANTA ROSA HIGH SCHOOL,White,33
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Sonoma,enr,SANTA ROSA HIGH SCHOOL,Asian,3
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Sonoma,adm,SANTA ROSA HIGH SCHOOL,Asian,4
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Sonoma,app,SANTA ROSA HIGH SCHOOL,Asian,6
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Sonoma,enr,SANTA ROSA HIGH SCHOOL,Hispanic/ Latino,
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Sonoma,adm,SANTA ROSA HIGH SCHOOL,Hispanic/ Latino,8
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Sonoma,app,SANTA ROSA HIGH SCHOOL,Hispanic/ Latino,14
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Sonoma,enr,SANTA ROSA HIGH SCHOOL,All,19
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Sonoma,adm,SANTA ROSA HIGH SCHOOL,All,41
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Sonoma,app,SANTA ROSA HIGH SCHOOL,All,60
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Ventura,enr,SANTA SUSANA HIGH SCHOOL,White,5
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Ventura,adm,SANTA SUSANA HIGH SCHOOL,White,14
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Ventura,app,SANTA SUSANA HIGH SCHOOL,White,29
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Ventura,enr,SANTA SUSANA HIGH SCHOOL,Asian,23
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Ventura,adm,SANTA SUSANA HIGH SCHOOL,Asian,31
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Ventura,app,SANTA SUSANA HIGH SCHOOL,Asian,36
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Ventura,enr,SANTA SUSANA HIGH SCHOOL,Hispanic/ Latino,4
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Ventura,adm,SANTA SUSANA HIGH SCHOOL,Hispanic/ Latino,11
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Ventura,app,SANTA SUSANA HIGH SCHOOL,Hispanic/ Latino,18
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Ventura,enr,SANTA SUSANA HIGH SCHOOL,All,34
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Ventura,adm,SANTA SUSANA HIGH SCHOOL,All,58
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Ventura,app,SANTA SUSANA HIGH SCHOOL,All,89
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,enr,SANTA TERESA HIGH SCHOOL,Domestic Unknown,3
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,adm,SANTA TERESA HIGH SCHOOL,Domestic Unknown,6
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,app,SANTA TERESA HIGH SCHOOL,Domestic Unknown,8
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,enr,SANTA TERESA HIGH SCHOOL,White,6
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,adm,SANTA TERESA HIGH SCHOOL,White,12
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,app,SANTA TERESA HIGH SCHOOL,White,24
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,enr,SANTA TERESA HIGH SCHOOL,Asian,47
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,adm,SANTA TERESA HIGH SCHOOL,Asian,57
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,app,SANTA TERESA HIGH SCHOOL,Asian,80
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,enr,SANTA TERESA HIGH SCHOOL,Hispanic/ Latino,4
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,adm,SANTA TERESA HIGH SCHOOL,Hispanic/ Latino,9
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,app,SANTA TERESA HIGH SCHOOL,Hispanic/ Latino,21
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,enr,SANTA TERESA HIGH SCHOOL,All,61
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,adm,SANTA TERESA HIGH SCHOOL,All,85
SANTA TERESA HIGH SCHOOL53106,San Jose,Santa Clara,app,SANTA TERESA HIGH SCHOOL,All,138
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Santa Barbara,enr,SANTA YNEZ VALLEY UNION HS,White,9
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Santa Barbara,adm,SANTA YNEZ VALLEY UNION HS,White,25
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Santa Barbara,app,SANTA YNEZ VALLEY UNION HS,White,36
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Santa Barbara,enr,SANTA YNEZ VALLEY UNION HS,Hispanic/ Latino,5
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Santa Barbara,adm,SANTA YNEZ VALLEY UNION HS,Hispanic/ Latino,8
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Santa Barbara,app,SANTA YNEZ VALLEY UNION HS,Hispanic/ Latino,16
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Santa Barbara,enr,SANTA YNEZ VALLEY UNION HS,All,17
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Santa Barbara,adm,SANTA YNEZ VALLEY UNION HS,All,36
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Santa Barbara,app,SANTA YNEZ VALLEY UNION HS,All,59
SANTANA HIGH SCHOOL53342,Santee,San Diego,enr,SANTANA HIGH SCHOOL,White,9
SANTANA HIGH SCHOOL53342,Santee,San Diego,adm,SANTANA HIGH SCHOOL,White,13
SANTANA HIGH SCHOOL53342,Santee,San Diego,app,SANTANA HIGH SCHOOL,White,30
SANTANA HIGH SCHOOL53342,Santee,San Diego,enr,SANTANA HIGH SCHOOL,Asian,3
SANTANA HIGH SCHOOL53342,Santee,San Diego,adm,SANTANA HIGH SCHOOL,Asian,6
SANTANA HIGH SCHOOL53342,Santee,San Diego,app,SANTANA HIGH SCHOOL,Asian,9
SANTANA HIGH SCHOOL53342,Santee,San Diego,enr,SANTANA HIGH SCHOOL,Hispanic/ Latino,5
SANTANA HIGH SCHOOL53342,Santee,San Diego,adm,SANTANA HIGH SCHOOL,Hispanic/ Latino,6
SANTANA HIGH SCHOOL53342,Santee,San Diego,app,SANTANA HIGH SCHOOL,Hispanic/ Latino,11
SANTANA HIGH SCHOOL53342,Santee,San Diego,enr,SANTANA HIGH SCHOOL,All,18
SANTANA HIGH SCHOOL53342,Santee,San Diego,adm,SANTANA HIGH SCHOOL,All,26
SANTANA HIGH SCHOOL53342,Santee,San Diego,app,SANTANA HIGH SCHOOL,All,54
SANTEE EDUCATION COMPLEX53974,Los Angeles,Los Angeles,enr,SANTEE EDUCATION COMPLEX,Hispanic/ Latino,16
SANTEE EDUCATION COMPLEX53974,Los Angeles,Los Angeles,adm,SANTEE EDUCATION COMPLEX,Hispanic/ Latino,35
SANTEE EDUCATION COMPLEX53974,Los Angeles,Los Angeles,app,SANTEE EDUCATION COMPLEX,Hispanic/ Latino,80
SANTEE EDUCATION COMPLEX53974,Los Angeles,Los Angeles,enr,SANTEE EDUCATION COMPLEX,All,17
SANTEE EDUCATION COMPLEX53974,Los Angeles,Los Angeles,adm,SANTEE EDUCATION COMPLEX,All,36
SANTEE EDUCATION COMPLEX53974,Los Angeles,Los Angeles,app,SANTEE EDUCATION COMPLEX,All,82
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,enr,SANTIAGO HIGH SCHOOL,White,29
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,adm,SANTIAGO HIGH SCHOOL,White,43
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,app,SANTIAGO HIGH SCHOOL,White,74
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,enr,SANTIAGO HIGH SCHOOL,Asian,37
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,adm,SANTIAGO HIGH SCHOOL,Asian,44
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,app,SANTIAGO HIGH SCHOOL,Asian,59
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,enr,SANTIAGO HIGH SCHOOL,Hispanic/ Latino,30
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,adm,SANTIAGO HIGH SCHOOL,Hispanic/ Latino,52
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,app,SANTIAGO HIGH SCHOOL,Hispanic/ Latino,89
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,enr,SANTIAGO HIGH SCHOOL,American Indian,3
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,adm,SANTIAGO HIGH SCHOOL,American Indian,3
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,app,SANTIAGO HIGH SCHOOL,American Indian,5
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,enr,SANTIAGO HIGH SCHOOL,African American,5
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,adm,SANTIAGO HIGH SCHOOL,African American,13
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,app,SANTIAGO HIGH SCHOOL,African American,29
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,enr,SANTIAGO HIGH SCHOOL,All,110
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,adm,SANTIAGO HIGH SCHOOL,All,162
SANTIAGO HIGH SCHOOL50692,Corona,Riverside,app,SANTIAGO HIGH SCHOOL,All,265
SANTIAGO HIGH SCHOOL51033,Garden Grove,Orange,enr,SANTIAGO HIGH SCHOOL,Asian,27
SANTIAGO HIGH SCHOOL51033,Garden Grove,Orange,adm,SANTIAGO HIGH SCHOOL,Asian,33
SANTIAGO HIGH SCHOOL51033,Garden Grove,Orange,app,SANTIAGO HIGH SCHOOL,Asian,45
SANTIAGO HIGH SCHOOL51033,Garden Grove,Orange,enr,SANTIAGO HIGH SCHOOL,Hispanic/ Latino,26
SANTIAGO HIGH SCHOOL51033,Garden Grove,Orange,adm,SANTIAGO HIGH SCHOOL,Hispanic/ Latino,40
SANTIAGO HIGH SCHOOL51033,Garden Grove,Orange,app,SANTIAGO HIGH SCHOOL,Hispanic/ Latino,67
SANTIAGO HIGH SCHOOL51033,Garden Grove,Orange,enr,SANTIAGO HIGH SCHOOL,All,54
SANTIAGO HIGH SCHOOL51033,Garden Grove,Orange,adm,SANTIAGO HIGH SCHOOL,All,74
SANTIAGO HIGH SCHOOL51033,Garden Grove,Orange,app,SANTIAGO HIGH SCHOOL,All,116
SARATOGA HIGH SCHOOL53343,Saratoga,Santa Clara,enr,SARATOGA HIGH SCHOOL,Domestic Unknown,6
SARATOGA HIGH SCHOOL53343,Saratoga,Santa Clara,adm,SARATOGA HIGH SCHOOL,Domestic Unknown,15
SARATOGA HIGH SCHOOL53343,Saratoga,Santa Clara,app,SARATOGA HIGH SCHOOL,Domestic Unknown,18
SARATOGA HIGH SCHOOL53343,Saratoga,Santa Clara,enr,SARATOGA HIGH SCHOOL,White,4
SARATOGA HIGH SCHOOL53343,Saratoga,Santa Clara,adm,SARATOGA HIGH SCHOOL,White,20
SARATOGA HIGH SCHOOL53343,Saratoga,Santa Clara,app,SARATOGA HIGH SCHOOL,White,34
SARATOGA HIGH SCHOOL53343,Saratoga,Santa Clara,enr,SARATOGA HIGH SCHOOL,Asian,29
SARATOGA HIGH SCHOOL53343,Saratoga,Santa Clara,adm,SARATOGA HIGH SCHOOL,Asian,146
SARATOGA HIGH SCHOOL53343,Saratoga,Santa Clara,app,SARATOGA HIGH SCHOOL,Asian,185
SARATOGA HIGH SCHOOL53343,Saratoga,Santa Clara,enr,SARATOGA HIGH SCHOOL,All,40
SARATOGA HIGH SCHOOL53343,Saratoga,Santa Clara,adm,SARATOGA HIGH SCHOOL,All,187
SARATOGA HIGH SCHOOL53343,Saratoga,Santa Clara,app,SARATOGA HIGH SCHOOL,All,246
SAUGUS HIGH SCHOOL53336,Saugus,Los Angeles,enr,SAUGUS HIGH SCHOOL,White,14
SAUGUS HIGH SCHOOL53336,Saugus,Los Angeles,adm,SAUGUS HIGH SCHOOL,White,26
SAUGUS HIGH SCHOOL53336,Saugus,Los Angeles,app,SAUGUS HIGH SCHOOL,White,45
SAUGUS HIGH SCHOOL53336,Saugus,Los Angeles,enr,SAUGUS HIGH SCHOOL,Asian,5
SAUGUS HIGH SCHOOL53336,Saugus,Los Angeles,adm,SAUGUS HIGH SCHOOL,Asian,9
SAUGUS HIGH SCHOOL53336,Saugus,Los Angeles,app,SAUGUS HIGH SCHOOL,Asian,20
SAUGUS HIGH SCHOOL53336,Saugus,Los Angeles,enr,SAUGUS HIGH SCHOOL,Hispanic/ Latino,
SAUGUS HIGH SCHOOL53336,Saugus,Los Angeles,adm,SAUGUS HIGH SCHOOL,Hispanic/ Latino,9
SAUGUS HIGH SCHOOL53336,Saugus,Los Angeles,app,SAUGUS HIGH SCHOOL,Hispanic/ Latino,22
SAUGUS HIGH SCHOOL53336,Saugus,Los Angeles,enr,SAUGUS HIGH SCHOOL,All,20
SAUGUS HIGH SCHOOL53336,Saugus,Los Angeles,adm,SAUGUS HIGH SCHOOL,All,45
SAUGUS HIGH SCHOOL53336,Saugus,Los Angeles,app,SAUGUS HIGH SCHOOL,All,92
SAVANNA HIGH SCHOOL50087,Anaheim,Orange,enr,SAVANNA HIGH SCHOOL,White,
SAVANNA HIGH SCHOOL50087,Anaheim,Orange,adm,SAVANNA HIGH SCHOOL,White,
SAVANNA HIGH SCHOOL50087,Anaheim,Orange,app,SAVANNA HIGH SCHOOL,White,5
SAVANNA HIGH SCHOOL50087,Anaheim,Orange,enr,SAVANNA HIGH SCHOOL,Asian,6
SAVANNA HIGH SCHOOL50087,Anaheim,Orange,adm,SAVANNA HIGH SCHOOL,Asian,12
SAVANNA HIGH SCHOOL50087,Anaheim,Orange,app,SAVANNA HIGH SCHOOL,Asian,21
SAVANNA HIGH SCHOOL50087,Anaheim,Orange,enr,SAVANNA HIGH SCHOOL,Hispanic/ Latino,5
SAVANNA HIGH SCHOOL50087,Anaheim,Orange,adm,SAVANNA HIGH SCHOOL,Hispanic/ Latino,14
SAVANNA HIGH SCHOOL50087,Anaheim,Orange,app,SAVANNA HIGH SCHOOL,Hispanic/ Latino,41
SAVANNA HIGH SCHOOL50087,Anaheim,Orange,enr,SAVANNA HIGH SCHOOL,All,11
SAVANNA HIGH SCHOOL50087,Anaheim,Orange,adm,SAVANNA HIGH SCHOOL,All,27
SAVANNA HIGH SCHOOL50087,Anaheim,Orange,app,SAVANNA HIGH SCHOOL,All,72
SCH ENGINEERING & SCIENCES54286,Sacramento,Sacramento,enr,SCH ENGINEERING & SCIENCES,All,3
SCH ENGINEERING & SCIENCES54286,Sacramento,Sacramento,adm,SCH ENGINEERING & SCIENCES,All,5
SCH ENGINEERING & SCIENCES54286,Sacramento,Sacramento,app,SCH ENGINEERING & SCIENCES,All,11
SCH SOCIAL JUSTICE-CONT LEARN CTR54695,Los Angeles,Los Angeles,enr,SCH SOCIAL JUSTICE-CONT LEARN CTR,All,7
SCH SOCIAL JUSTICE-CONT LEARN CTR54695,Los Angeles,Los Angeles,adm,SCH SOCIAL JUSTICE-CONT LEARN CTR,All,14
SCH SOCIAL JUSTICE-CONT LEARN CTR54695,Los Angeles,Los Angeles,app,SCH SOCIAL JUSTICE-CONT LEARN CTR,All,34
SCHL ENTREPRENEURSHIP & TECH54600,San Diego,San Diego,enr,SCHL ENTREPRENEURSHIP & TECH,All,
SCHL ENTREPRENEURSHIP & TECH54600,San Diego,San Diego,adm,SCHL ENTREPRENEURSHIP & TECH,All,3
SCHL ENTREPRENEURSHIP & TECH54600,San Diego,San Diego,app,SCHL ENTREPRENEURSHIP & TECH,All,7
SCHOOL HISTORY & DRAMATIC ARTS54545,Los Angeles,Los Angeles,enr,SCHOOL HISTORY & DRAMATIC ARTS,Hispanic/ Latino,5
SCHOOL HISTORY & DRAMATIC ARTS54545,Los Angeles,Los Angeles,adm,SCHOOL HISTORY & DRAMATIC ARTS,Hispanic/ Latino,9
SCHOOL HISTORY & DRAMATIC ARTS54545,Los Angeles,Los Angeles,app,SCHOOL HISTORY & DRAMATIC ARTS,Hispanic/ Latino,18
SCHOOL HISTORY & DRAMATIC ARTS54545,Los Angeles,Los Angeles,enr,SCHOOL HISTORY & DRAMATIC ARTS,All,5
SCHOOL HISTORY & DRAMATIC ARTS54545,Los Angeles,Los Angeles,adm,SCHOOL HISTORY & DRAMATIC ARTS,All,9
SCHOOL HISTORY & DRAMATIC ARTS54545,Los Angeles,Los Angeles,app,SCHOOL HISTORY & DRAMATIC ARTS,All,21
SCHOOL OF ARTS AND ENTERPRISE53993,Pomona,Los Angeles,enr,SCHOOL OF ARTS AND ENTERPRISE,Hispanic/ Latino,3
SCHOOL OF ARTS AND ENTERPRISE53993,Pomona,Los Angeles,adm,SCHOOL OF ARTS AND ENTERPRISE,Hispanic/ Latino,3
SCHOOL OF ARTS AND ENTERPRISE53993,Pomona,Los Angeles,app,SCHOOL OF ARTS AND ENTERPRISE,Hispanic/ Latino,7
SCHOOL OF ARTS AND ENTERPRISE53993,Pomona,Los Angeles,enr,SCHOOL OF ARTS AND ENTERPRISE,All,6
SCHOOL OF ARTS AND ENTERPRISE53993,Pomona,Los Angeles,adm,SCHOOL OF ARTS AND ENTERPRISE,All,6
SCHOOL OF ARTS AND ENTERPRISE53993,Pomona,Los Angeles,app,SCHOOL OF ARTS AND ENTERPRISE,All,13
SCHOOL VISUAL ARTS HUMANITIES54243,Los Angeles,Los Angeles,enr,SCHOOL VISUAL ARTS HUMANITIES,Asian,3
SCHOOL VISUAL ARTS HUMANITIES54243,Los Angeles,Los Angeles,adm,SCHOOL VISUAL ARTS HUMANITIES,Asian,3
SCHOOL VISUAL ARTS HUMANITIES54243,Los Angeles,Los Angeles,app,SCHOOL VISUAL ARTS HUMANITIES,Asian,6
SCHOOL VISUAL ARTS HUMANITIES54243,Los Angeles,Los Angeles,enr,SCHOOL VISUAL ARTS HUMANITIES,Hispanic/ Latino,4
SCHOOL VISUAL ARTS HUMANITIES54243,Los Angeles,Los Angeles,adm,SCHOOL VISUAL ARTS HUMANITIES,Hispanic/ Latino,6
SCHOOL VISUAL ARTS HUMANITIES54243,Los Angeles,Los Angeles,app,SCHOOL VISUAL ARTS HUMANITIES,Hispanic/ Latino,23
SCHOOL VISUAL ARTS HUMANITIES54243,Los Angeles,Los Angeles,enr,SCHOOL VISUAL ARTS HUMANITIES,All,7
